"feature","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"2810001G20Rik",75.5839044621782,-4.80809696854334e-06,0.00144266040618027,0.0923859157365488,0.999626031159817
"2810002D19Rik",110.47459050883,-2.08746405076175e-07,0.00144262767334852,0.975328736995504,0.999626031159817
"2810004N23Rik",1069.74939286474,7.75128351746926e-06,0.00144247841508417,0.545286507113566,0.999626031159817
"2810006K23Rik",532.193758175169,8.00632027144524e-06,0.00144249394350399,0.361640927056831,0.999626031159817
"2810013P06Rik",159.287144067479,1.37756271499652e-06,0.00144267192748231,0.738761515266761,0.999626031159817
"2810021J22Rik",326.561496275834,1.64502607376355e-06,0.00144255782769708,0.869548246935719,0.999626031159817
"2810025M15Rik",1286.46817934476,3.76711840646206e-06,0.00144262043478249,0.61459695489037,0.999626031159817
"2810029C07Rik",18.500897315523,3.70795984596278e-06,0.00144268641323393,0.187442744740836,0.999626031159817
"2810047C21Rik1",14.3944972941051,2.07331531768961e-07,0.00144268806572298,0.927536850265424,0.999626031159817
"2810403A07Rik",2479.61014691532,1.28495439290445e-05,0.00144262938852292,0.119783949533213,0.999626031159817
"2810403D21Rik",71.2231140068579,1.97170123896515e-06,0.001442668478016,0.656609371353206,0.999626031159817
"2810408A11Rik",133.667059850778,2.46425945643259e-06,0.00144266043987889,0.628454826719668,0.999626031159817
"2810408I11Rik",39.2595021622685,-2.8257266714855e-06,0.00144267656288117,0.455567196904474,0.999626031159817
"2810410L24Rik",76.0552752316562,7.95935464344198e-06,0.00144269618253238,0.171214298506106,0.999626031159817
"2810417H13Rik",935.760542353612,-3.62032643119979e-07,0.00144269164433264,0.812816098115754,0.999626031159817
"2810428I15Rik",1455.35473379853,8.54628723324897e-06,0.00144258759461628,0.359102643777602,0.999626031159817
